file_path,language,extension,loc,size_bytes
sklearn/utils/tests/test_sparse.py,Python,.py,78,3008
sklearn/utils/tests/test_sparsefuncs.py,Python,.py,1080,38723
sklearn/utils/tests/test_stats.py,Python,.py,521,20082
sklearn/utils/tests/test_tags.py,Python,.py,158,4959
sklearn/utils/tests/test_testing.py,Python,.py,1146,34536
sklearn/utils/tests/test_typedefs.py,Python,.py,25,760
sklearn/utils/tests/test_unique.py,Python,.py,54,1874
sklearn/utils/tests/test_user_interface.py,Python,.py,65,1837
sklearn/utils/tests/test_validation.py,Python,.py,2569,90625
sklearn/utils/tests/test_weight_vector.py,Python,.py,25,690
sklearn/utils/tests/__init__.py,Python,.py,0,0
sklearn/utils/_repr_html/base.py,Python,.py,164,6576
sklearn/utils/_repr_html/common.py,Python,.py,82,2736
sklearn/utils/_repr_html/estimator.js,JavaScript,.js,169,6286
sklearn/utils/_repr_html/estimator.py,Python,.py,574,21671
sklearn/utils/_repr_html/features.py,Python,.py,76,2489
sklearn/utils/_repr_html/fitted_attributes.py,Python,.py,166,5343
sklearn/utils/_repr_html/params.py,Python,.py,129,4650
sklearn/utils/_repr_html/__init__.py,Python,.py,2,81
sklearn/utils/_test_common/instance_generator.py,Python,.py,1401,56607
sklearn/utils/_test_common/__init__.py,Python,.py,2,81
sklearn/utils/_repr_html/tests/test_attributes.py,Python,.py,185,5988
sklearn/utils/_repr_html/tests/test_estimator.py,Python,.py,630,22652
sklearn/utils/_repr_html/tests/test_features.py,Python,.py,267,8613
sklearn/utils/_repr_html/tests/test_js.py,Python,.py,185,6103
sklearn/utils/_repr_html/tests/test_params.py,Python,.py,248,8153
sklearn/utils/_repr_html/tests/__init__.py,Python,.py,0,0
sklearn/tree/tests/test_export.py,Python,.py,773,26253
sklearn/tree/tests/test_fenwick.py,Python,.py,51,1801
sklearn/tree/tests/test_monotonic_tree.py,Python,.py,536,19910
sklearn/tree/tests/test_reingold_tilford.py,Python,.py,49,1511
sklearn/tree/tests/test_split.py,Python,.py,413,14907
sklearn/tree/tests/test_swap.py,Python,.py,43,1526
sklearn/tree/tests/test_tree.py,Python,.py,3662,132964
sklearn/tree/tests/__init__.py,Python,.py,0,0
sklearn/svm/tests/test_bounds.py,Python,.py,137,5240
sklearn/svm/tests/test_sparse.py,Python,.py,504,16742
sklearn/svm/tests/test_svm.py,Python,.py,1535,54471
sklearn/svm/tests/__init__.py,Python,.py,0,0
sklearn/svm/src/liblinear/liblinear_helper.c,C,.c,236,6616
sklearn/svm/src/liblinear/linear.cpp,C++,.cpp,3080,66095
sklearn/svm/src/liblinear/linear.h,C/C++,.h,86,2544
sklearn/svm/src/liblinear/tron.cpp,C++,.cpp,223,5175
sklearn/svm/src/liblinear/tron.h,C/C++,.h,37,805
