token_1,token_2,original_similarity,improved_similarity,change
/_,examples,0.0019402021405784458,-0.08798478634463121,-0.08992498848520965
/_,testing,-0.015070962574483805,-0.07948412154346615,-0.06441315896898235
/_,001,-0.02827115801358019,-0.01989367583989798,0.00837748217368221
/_,params,-0.10039053987487834,-0.181908558402337,-0.08151801852745866
/_,model,-0.009379706513091756,-0.08139922470987722,-0.07201951819678547
/_,utils,-0.045431774807213644,-0.11689010395623874,-0.07145832914902508
/_,scripts,0.07171890651437583,-0.04323450674006685,-0.11495341325444268
/_,response,0.035924258597183754,-0.042844147493056935,-0.07876840609024069
/_,an,-0.015663311414766613,-0.05908622526869804,-0.04342291385393143
/_,002,0.15760945942343407,0.17151193203279463,0.013902472609360561
/_,example,-0.0923346686090955,-0.11684584355945389,-0.024511174950358386
/_,request,-0.15177873268713157,-0.17456055364775697,-0.022781820960625393
/_,003,-0.07787742887372684,-0.05173625454617706,0.026141174327549782
/_,pytest,0.1616820821132936,0.029936470512353132,-0.13174561160094048
/_,linear,-0.08460553187534174,-0.13061981921839141,-0.04601428734304967
/_,query,0.08705023476127297,0.04642978992834394,-0.04062044483292902
/_,path,-0.14786838980721184,-0.17002748975196114,-0.022159099944749294
/_,cluster,-0.057492635928065965,-0.13328517943979853,-0.07579254351173256
/_,api,0.0002483487400774406,-0.024592270514709365,-0.024840619254786804
/_,body,0.018050695672302986,0.029765686223717714,0.011714990551414728
/_,benchmarks,-0.08724086035538259,-0.1504973210346118,-0.06325646067922922
/_,externals,-0.08070826604374,-0.1539866090752507,-0.07327834303151069
/_,models,0.05271866328999061,0.00529964269165309,-0.04741902059833752
/_,app,0.10149472260551479,0.05349457648070828,-0.048000146124806506
/_,array,0.04133293115664241,0.01070213066949155,-0.03063080048715086
/_,ensemble,-0.15078917334701014,-0.1700621602359343,-0.01927298688892415
/_,security,-0.09516841519836826,-0.14423762930807382,-0.049069214109705564
/_,selection,-0.1396711911127911,-0.20363810384657466,-0.06396691273378355
/_,extra,-0.028278774048320666,-0.097714772955076,-0.06943599890675534
/_,validations,0.011669078219130163,-0.0871696683545242,-0.09883874657365435
/_,str,-0.014303171896369869,-0.0778732902819703,-0.06357011838560044
/_,custom,-0.15994078980556248,-0.19504169886202533,-0.03510090905646285
/_,dependencies,-0.018452973251347128,-0.08220027175499664,-0.06374729850364952
/_,fixtures,-0.0800747847758951,-0.13535617974442318,-0.05528139496852809
docs,310,-0.028844036180572703,-0.06132032824601658,-0.032476292065443876
docs,init,0.017169443248121214,0.05820016529037841,0.04103072204225719
docs,__.,0.07658883435241608,0.08641187734582557,0.009823042993409498
docs,/__,-0.1745442876197134,-0.13698832019794613,0.03755596742176728
docs,plot,-0.025290445697103463,-0.01168726488288836,0.013603180814215103
docs,examples,0.08199265776988353,0.12217345253476591,0.040180794764882385
docs,testing,0.032350766489222804,0.072246527466311,0.03989576097708819
docs,001,-0.027601958033486976,-0.01416030114545731,0.013441656888029667
docs,params,-0.1786850885576651,-0.07624565243214379,0.10243943612552131
docs,model,0.008416120950048712,0.148675722668068,0.1402596017180193
docs,utils,0.13657502903596222,0.1565791310548054,0.020004102018843173
docs,scripts,0.023997001484905755,0.16003513198707411,0.13603813050216837
docs,response,-0.03058467520081742,0.1197043594643398,0.15028903466515722
docs,an,-0.09141856821886728,-0.038942316646759255,0.05247625157210802
docs,002,-0.023481091467139625,-0.0156815842455412,0.007799507221598424
docs,example,0.029012831725629205,0.04977123890240173,0.020758407176772527
docs,request,-0.10494607788571464,-0.040848477242214444,0.0640976006435002
docs,003,0.019403677606989925,0.02595895657808938,0.0065552789710994555
docs,pytest,-0.1287058952372191,-0.07062594835138883,0.058079946885830264
docs,linear,-0.045526649789744494,0.03445681025328594,0.07998346004303043
docs,query,-0.12191467674656167,-0.08668783036798812,0.035226846378573554
docs,path,-0.08187571131880145,-0.05903351654471776,0.02284219477408369
docs,cluster,-0.0802409233812809,0.04797566625810626,0.12821658963938715
docs,api,0.0619963453388545,0.07013102754485677,0.008134682206002268
docs,body,0.044927718231262626,0.1762399950729035,0.13131227684164087
docs,benchmarks,-0.03792162641065047,0.08183390260255367,0.11975552901320415
docs,externals,0.06296050674542374,0.08018679490138815,0.017226288155964414
docs,models,-0.13567792316835325,0.03389733527941778,0.16957525844777105
docs,app,-0.1529454918729853,-0.13564593844170514,0.017299553431280174
docs,array,0.08389626213576272,0.087290184019136,0.0033939218833732854
docs,ensemble,0.06450657348087441,0.09683975818871288,0.03233318470783847
docs,security,-0.025470895701671385,0.09521403059463023,0.1206849262963016
docs,selection,0.0009965982297518135,0.15394930239347437,0.15295270416372256
docs,extra,-0.0036904655946288934,0.01759376968641852,0.021284235281047413
docs,validations,0.013981855383853043,0.14885495336633908,0.13487309798248603
docs,str,0.04473210599888928,0.06062838003722838,0.015896274038339105
docs,custom,-0.17370649013449757,-0.01702460117351374,0.15668188896098384
docs,dependencies,-0.05735300576680066,0.13213766921515493,0.1894906749819556
docs,fixtures,-0.07127459583654666,-0.011915120256185662,0.059359475580361
310,init,-0.010013643132241052,-0.008495100950833308,0.0015185421814077442
310,__.,-0.1088036907208241,-0.079099383687551,0.029704307033273106
310,/__,0.04718374221572592,0.06157176162703014,0.014388019411304222
310,plot,-0.11266113851289565,-0.1400617008633097,-0.027400562350414062
310,examples,-0.13674934425129337,-0.19269048648788942,-0.05594114223659605
310,testing,-0.018352749191134193,-0.06202008184541839,-0.0436673326542842
310,001,-0.09837295681313397,0.024484986014003337,0.12285794282713731
310,params,-0.009495513428502349,-0.09224411509888451,-0.08274860167038217
310,model,-0.005213181371073008,-0.07260722335831896,-0.06739404198724595
310,utils,0.0546704022007386,-0.003575800125678995,-0.05824620232641759
310,scripts,0.015267341252466845,-0.04720170566423822,-0.06246904691670506
310,response,-0.09991573231509085,-0.13894329473468683,-0.039027562419595985
310,an,0.03558015976007831,-0.01352463169494708,-0.049104791455025394
310,002,0.170660238904372,0.2703650290882224,0.0997047901838504
310,example,-0.14636113524770877,-0.18194626236545441,-0.03558512711774564
310,request,0.07994101792563672,0.04013000157043023,-0.039811016355206494
310,003,0.01477834067811942,0.12831610335851912,0.1135377626803997
310,pytest,0.09824179791486282,-0.007737159577439045,-0.10597895749230186
310,linear,-0.005656927515356618,-0.05155846611985841,-0.045901538604501795
310,query,0.014259213883293804,0.009958443539042135,-0.0043007703442516695
310,path,-0.07753690298203582,-0.09819254367977472,-0.020655640697738897
310,cluster,0.03715875693856351,-0.04413034558121288,-0.08128910251977639
310,api,-0.020012005547431325,-0.0391587412469905,-0.019146735699559176
310,body,-0.05045217413323001,-0.061726393268128156,-0.011274219134898143
310,benchmarks,-0.060538875899805104,-0.12964710983623046,-0.06910823393642535
310,externals,0.0021546597508520088,-0.07088443569193774,-0.07303909544278975
310,models,-0.15888247509344527,-0.19899117617485984,-0.040108701081414566
310,app,0.0921029714946575,0.05329446882296542,-0.03880850267169208
310,array,-0.025358948633952876,-0.027525582273644638,-0.0021666336396917625
310,ensemble,-0.12881925697307908,-0.15226829932615235,-0.02344904235307327
310,security,-0.11910331665933442,-0.13232962163903597,-0.01322630497970155
310,selection,-0.1399277189321201,-0.18330132943427344,-0.043373610502153326
310,extra,-0.17052537490639946,-0.2039835076007858,-0.03345813269438633
310,validations,0.08400554763675021,-0.018969704475387816,-0.10297525211213802
310,str,-0.11287834381446417,-0.15131185728190655,-0.03843351346744238
310,custom,-0.08020656053871474,-0.12035399906001852,-0.040147438521303785
310,dependencies,0.004242335902653011,-0.06378535191758301,-0.06802768782023602
310,fixtures,0.007210058150227767,-0.03889410261682343,-0.0461041607670512
init,__.,-0.012820870716326531,-0.04019810892171505,-0.027377238205388517
init,/__,-0.04332078758002935,-0.06715508784244756,-0.023834300262418208
init,plot,-0.03448104446007747,0.002382204632697324,0.036863249092774796
init,examples,0.07545837786613228,0.13045733428638973,0.05499895642025744
init,testing,0.000659763718784514,0.2104230539475489,0.2097632902287644
init,001,-0.017370251950958395,0.008963446830432568,0.02633369878139096
init,params,0.05421743492390949,0.12804735816084475,0.07382992323693527
init,model,0.06664862119105626,0.1426364455533972,0.07598782436234093
init,utils,-0.05565042839758151,0.1966926595194467,0.2523430879170282
init,scripts,0.1722025283304677,0.3070692304669213,0.1348667021364536
init,response,0.12483189046099859,0.2472103135465043,0.12237842308550571
init,an,-0.07274224981666293,0.10068902303408549,0.1734312728507484
init,002,-0.035887408849055065,-0.023858419195632252,0.012028989653422813
init,example,0.09918208131440939,0.11085270215620867,0.011670620841799276
init,request,0.1737567043413912,0.2613414232839074,0.08758471894251621
init,003,0.03438832570335849,0.04709956687353418,0.012711241170175691
init,pytest,0.029511784025211627,0.18045860094959038,0.15094681692437875
init,linear,0.14431139697006523,0.35074398954304015,0.20643259257297492
init,query,0.1659765761245955,0.22464588933660554,0.05866931321201005
init,path,-0.2404506594039725,-0.19568679045276569,0.04476386895120682
init,cluster,0.007966228603759081,0.19655574676322207,0.18858951815946298
init,api,-0.0730489472934796,-0.04129585929597679,0.031753087997502816
init,body,0.04319241486838369,0.05027094682647705,0.007078531958093361
init,benchmarks,-0.07970685885332471,0.06225197052978534,0.14195882938311005
init,externals,0.1010465039430969,0.3165775325591908,0.2155310286160939
init,models,0.013940246585587837,0.10700736369499791,0.09306711710941008
init,app,-0.044609454177344715,0.017344619748931426,0.06195407392627614
init,array,-0.14978617710148318,-0.0836168287215962,0.06616934837988697
init,ensemble,0.05267685991776386,0.16397877970487806,0.1113019197871142
init,security,0.006768855229208756,0.23262906835672714,0.2258602131275184
init,selection,-0.07513253219583814,0.20188615093093712,0.27701868312677524
init,extra,-0.13048288001114855,-0.0019410359828123697,0.12854184402833618
init,validations,-0.015399662026992712,0.19099789670530692,0.20639755873229965
init,str,0.034053241706995516,0.10123762481264893,0.06718438310565342
init,custom,-0.11819340218476419,-0.015559975316925817,0.10263342686783837
init,dependencies,0.02239840933673622,0.23772747948991457,0.21532907015317834
init,fixtures,-0.046602418029105336,0.1770136593001362,0.22361607732924155
__.,/__,-0.003962590051648773,0.11948248315591305,0.12344507320756182
__.,plot,0.03457564353829935,0.015893324544796396,-0.018682318993502957
__.,examples,-0.13312874961663446,-0.11610345602477341,0.017025293591861043
__.,testing,-0.1040263300777368,-0.13187607801358028,-0.02784974793584348
__.,001,-0.0160198162803825,-0.009489327796945456,0.006530488483437045
__.,params,0.008711564701826558,-0.029323631515167963,-0.03803519621699452
__.,model,-0.05149697649440812,-0.06037435235741548,-0.00887737586300736
__.,utils,0.08055225971263894,0.026432212084309795,-0.05412004762832914
__.,scripts,-0.06551275447680847,-0.056799791263636025,0.008712963213172449
__.,response,0.06549589665471439,0.012463126995889858,-0.05303276965882453
__.,an,-0.06410847936289249,-0.07671352284946137,-0.012605043486568879
__.,002,0.06587951635978405,0.08547722284881992,0.019597706489035874
__.,example,-0.012376820913728341,-0.039131839675972196,-0.026755018762243857
__.,request,0.06011898163459674,0.025089595570381117,-0.03502938606421562
__.,003,0.1131758160899199,0.1124610905351838,-0.0007147255547361037
__.,pytest,-0.034153539411193645,-0.026856656665511132,0.007296882745682513
__.,linear,-0.1372168223205323,-0.1521219223741859,-0.014905100053653586
__.,query,-0.08554677952113353,-0.10170631719093778,-0.016159537669804255
__.,path,0.039041463439017335,-0.003632315349905925,-0.04267377878892326
__.,cluster,0.05684940781752879,0.011805064818119734,-0.04504434299940906
__.,api,0.04163988453841748,0.014670408623674367,-0.026969475914743114
__.,body,0.004325653647334031,0.011470654973488398,0.007145001326154367
__.,benchmarks,-0.006510744933746807,-0.023772439972582472,-0.017261695038835664
__.,externals,-0.13993534798947932,-0.15466306775968863,-0.014727719770209313
__.,models,-0.060362249396477316,-0.04878806379926383,0.011574185597213488
__.,app,0.0949057387281874,0.06109377804488421,-0.033811960683303194
__.,array,-0.06061243923145593,-0.07986726104910791,-0.01925482181765198
__.,ensemble,0.15308728282550774,0.08451412610534954,-0.0685731567201582
__.,security,-0.010051954800857932,-0.031084279693991627,-0.021032324893133697
__.,selection,0.14462705444692275,0.06670993965223555,-0.0779171147946872
__.,extra,-0.07200363670835508,-0.11156215933777881,-0.039558522629423734
__.,validations,-0.2236259793022924,-0.2136281998136139,0.009997779488678499
__.,str,-0.11709428914866271,-0.1216934086572232,-0.004599119508560484
__.,custom,0.15889322323825902,0.11805070963958568,-0.040842513598673344
__.,dependencies,0.17221738444075355,0.10682975720528473,-0.06538762723546881
__.,fixtures,0.016211331753873178,-0.017908874579793593,-0.034120206333666775
/__,plot,0.022531658813767872,-0.010412241778114303,-0.03294390059188217
/__,examples,-0.027417887605220397,-0.019317807493617528,0.008100080111602868
/__,testing,-0.14115870170456474,-0.13831239178444024,0.0028463099201244957
/__,001,-0.08030685954427742,-0.07439211005377841,0.005914749490499013
/__,params,0.07231944074413618,0.033408601990374466,-0.038910838753761716
/__,model,0.039735024572835516,0.022517640635801753,-0.017217383937033762
/__,utils,-0.06184136985622373,-0.10892507096198165,-0.047083701105757915
/__,scripts,0.00630213543516719,-0.026452625455695367,-0.03275476089086256
/__,response,0.1313052870907548,0.08923883906299179,-0.04206644802776302
/__,an,0.047266655286030065,0.02629649527441873,-0.020970160011611335
/__,002,0.11557647027834696,0.13093819891312,0.015361728634773045
/__,example,0.005609350900348469,0.017698203479498003,0.012088852579149535
/__,request,-0.007704649071340274,-0.011049636236608191,-0.003344987165267917
/__,003,0.04562672426139498,0.052095496706142365,0.006468772444747382
/__,pytest,-0.04163357914730778,-0.031786633949270865,0.009846945198036916
/__,linear,0.059259673601845274,0.022246654654959477,-0.0370130189468858
/__,query,0.003883154186682378,0.0007595768334057274,-0.0031235773532766508
/__,path,-0.03358655387585478,-0.04562265284700945,-0.012036098971154666
/__,cluster,0.1889579025323777,0.12387441031529998,-0.06508349221707772
/__,api,-0.06645248949443024,-0.06593854489459214,0.0005139445998380981
/__,body,0.182898009750313,0.17287392782204072,-0.010024081928272283
/__,benchmarks,0.25234949162938153,0.19528058117189262,-0.05706891045748891
/__,externals,0.008705554079737823,0.007904639636179552,-0.0008009144435582715
/__,models,0.0441918082834822,0.06846299954041253,0.02427119125693033
/__,app,0.1039544690393919,0.10190556622744851,-0.0020489028119433927
/__,array,-0.08518780148604765,-0.07243741191902003,0.01275038956702762
/__,ensemble,-0.061618229018546126,-0.04754791211103023,0.014070316907515895
/__,security,-0.03072649514458965,-0.026057222532783683,0.004669272611805966
/__,selection,-0.10397937605401365,-0.0818092660703651,0.02217010998364856
/__,extra,0.1330317343832588,0.09511794285532552,-0.03791379152793328
/__,validations,-0.17335652637529567,-0.15085563397141993,0.022500892403875733
/__,str,-0.014098590820862527,-0.01964143195286665,-0.005542841132004124
/__,custom,-0.007399289646598888,-0.010926558949901471,-0.003527269303302583
/__,dependencies,0.026289300933116592,0.014983049155249055,-0.011306251777867538
/__,fixtures,0.007168499378677916,-0.0061917944145161285,-0.013360293793194044
plot,examples,-0.0616075114892404,0.18851145505864933,0.25011896654788973
plot,testing,0.11553544465278527,0.1593013812858218,0.04376593663303653
plot,001,-0.09894013356437888,-0.09061768950300984,0.008322444061369033
plot,params,0.06473076959934332,0.16082771828357076,0.09609694868422744
plot,model,0.07129819858016852,0.21539066125585662,0.1440924626756881
plot,utils,-0.016536365870952467,0.1323427331295321,0.14887909900048457
plot,scripts,-0.044032941484357845,0.1584885871120199,0.20252152859637776
plot,response,-0.028532650966555904,0.15542652515128746,0.18395917611784338
plot,an,0.01504730868357518,0.12498729254092922,0.10993998385735404
plot,002,-0.070771451256306,-0.05023593670677064,0.020535514549535366
plot,example,0.12088235207025053,0.2888944405684208,0.16801208849817026
plot,request,-0.09101679576991711,0.012654139821557627,0.10367093559147474
plot,003,0.07756467563494997,0.032404369807252496,-0.04516030582769747
plot,pytest,-0.08713718988030544,0.16313064814344133,0.25026783802374675
plot,linear,0.016332007683678713,0.1441441595676937,0.12781215188401499
plot,query,-0.009417828675012547,0.05219656332113927,0.06161439199615182
plot,path,-0.030287353905690245,0.16651251850735188,0.19679987241304212
plot,cluster,0.010316000090054206,0.2173811681649755,0.20706516807492129
plot,api,-0.06552581963124443,0.014459668471655402,0.07998548810289983
plot,body,0.03539165132819334,0.06902810526988028,0.03363645394168694
plot,benchmarks,0.04933849873870837,0.179438834955407,0.13010033621669864
plot,externals,0.006290829634359999,0.23664493007861376,0.23035410044425375
plot,models,-0.09668396358567544,0.10391059591521157,0.200594559500887
plot,app,-0.09487358963427651,0.10815843311417651,0.20303202274845303
plot,array,-0.022164846390147114,0.04326163970097479,0.06542648609112191
plot,ensemble,-0.005471073386997316,0.11183122482778643,0.11730229821478375
plot,security,-0.12344816997356992,-0.008713793189387854,0.11473437678418207
plot,selection,0.06364349483390518,0.272328088010871,0.2086845931769658
plot,extra,0.11296092652714924,0.20212073618869275,0.08915980966154351
plot,validations,-0.09298032602036373,0.14732027877347295,0.2403006047938367
plot,str,0.02536700719815867,0.07704217989430803,0.051675172696149366
plot,custom,0.015766156234901553,0.17624960446495838,0.16048344823005684
plot,dependencies,-0.14242364671519056,0.030906104563808993,0.17332975127899955
plot,fixtures,0.015866188481974276,0.0984544301741019,0.08258824169212761
examples,testing,0.2237180386782227,0.37241474926383034,0.14869671058560763
examples,001,-0.016720654882462598,-0.016922589446307472,-0.0002019345638448744
examples,params,-0.026825299438640735,0.313202032318021,0.3400273317566618
examples,model,0.0406972321201822,0.24239408066300025,0.20169684854281805
examples,utils,0.033041988029914655,0.31507809255516056,0.2820361045252459
examples,scripts,0.08498357622168295,0.2929365716306268,0.20795299540894385
examples,response,0.14032928126627078,0.45258276549343934,0.3122534842271686
examples,an,0.010373063072320174,0.2811202710156469,0.27074720794332674
examples,002,0.011178980080065582,0.010284867796555137,-0.000894112283510445
examples,example,0.04051818267794251,0.3125084951291603,0.2719903124512178
examples,request,-0.07047976972999315,0.13252420089952624,0.2030039706295194
examples,003,-0.1533147529103582,-0.12910518073833085,0.02420957217202735
examples,pytest,0.016145865638073673,0.39881509240254986,0.3826692267644762
examples,linear,-0.14210077520632394,0.2651586188687034,0.4072593940750273
examples,query,0.025162154813038153,0.1030783877968983,0.07791623298386015
examples,path,0.015140795041570431,0.23488802486819932,0.2197472298266289
examples,cluster,-0.012101249724735471,0.37754047998212215,0.3896417297068576
examples,api,0.06808809761255114,0.2497964628850788,0.18170836527252768
examples,body,0.08236278488554556,0.12065383517960251,0.03829105029405695
examples,benchmarks,-0.011584249650019939,0.37583077583171404,0.38741502548173395
examples,externals,-0.006194903348281351,0.42552552183802184,0.4317204251863032
examples,models,0.007433422063027562,0.28249098534163714,0.2750575632786096
examples,app,0.007808749386909144,0.28823486203293763,0.2804261126460285
examples,array,0.014737663748200066,0.08883727179236126,0.07409960804416119
examples,ensemble,0.051319866541702924,0.39647705350410295,0.34515718696240005
examples,security,-0.028899585875528162,0.16346639514438888,0.19236598101991703
examples,selection,-0.050631812671827967,0.3601353608759707,0.4107671735477987
examples,extra,0.013721489715543994,0.35976422744672304,0.34604273773117905
examples,validations,-0.018271996426954047,0.3858703483969919,0.40414234482394595
examples,str,0.06023878199768471,0.15331441653784644,0.09307563454016174
examples,custom,0.02594476235267612,0.1817255708092007,0.1557808084565246
examples,dependencies,-0.039224835515932206,0.36136899784453064,0.40059383336046284
examples,fixtures,-0.02769472266000556,0.2843024256020042,0.31199714826200975
testing,001,0.03142498355343072,0.04875083016649616,0.017325846613065438
testing,params,-0.003418570029316673,0.20950585169421554,0.2129244217235322
testing,model,0.05462050650872964,0.15747706499489583,0.10285655848616619
testing,utils,0.12480263606182082,0.41829267516877855,0.2934900391069577
testing,scripts,-0.053473463204473694,0.2704121851720705,0.3238856483765442
testing,response,-0.09160437050518287,0.29409203178607785,0.38569640229126073
testing,an,0.1331618333053937,0.31848887690352495,0.18532704359813126
testing,002,-0.10914507026267824,-0.09854681350409479,0.010598256758583446
testing,example,0.032791453006718776,0.12474949338051505,0.09195804037379628
testing,request,-0.08487577687808454,0.22610045908950055,0.31097623596758506
testing,003,-0.026308342519838938,-0.005951818590096558,0.02035652392974238
testing,pytest,0.0017901723113628498,0.326908340805862,0.32511816849449915
testing,linear,-0.09818079793773668,0.22943348533423383,0.3276142832719705
testing,query,-0.10878238348736473,-0.004948001621125049,0.10383438186623968
testing,path,-0.003662280520688428,0.04468762240620667,0.048349902926895096
testing,cluster,0.02573721077125077,0.3478314662044483,0.32209425543319753
testing,api,0.0625585578111265,0.10064710891971235,0.03808855110858585
testing,body,-0.12401503163471596,-0.10112352445744457,0.022891507177271384
testing,benchmarks,-0.04237777951239089,0.22765498764225794,0.27003276715464886
testing,externals,-0.07260492012621407,0.30647597911516317,0.3790808992413772
testing,models,0.05924773561239362,0.16920931027874944,0.10996157466635582
testing,app,-0.07531635375328376,0.03288421964670474,0.1082005733999885
testing,array,0.0442660761237683,0.08231549330034417,0.03804941717657587
testing,ensemble,0.04662399645802296,0.30917894674539564,0.2625549502873727
testing,security,-0.1528564475117968,0.15938399713348556,0.31224044464528233
testing,selection,0.05142677976404296,0.3465675536842651,0.29514077392022214
testing,extra,-0.004124126364788311,0.2631620279872917,0.26728615435208003
testing,validations,0.023374965352992213,0.2863273554857448,0.26295239013275257
testing,str,0.036072814531209176,0.2558073459506517,0.21973453141944252
testing,custom,-0.027428536422240253,0.10084486747454034,0.1282734038967806
testing,dependencies,-0.057991498919834066,0.27790829621718793,0.335899795137022
testing,fixtures,0.04235795782767751,0.31817640439744027,0.27581844656976273
001,params,-0.08276309020731566,-0.04844217946390226,0.0343209107434134
001,model,-0.017789498537453836,-0.025856679438079972,-0.008067180900626136
001,utils,0.029626296308037814,0.032750453317728155,0.003124157009690341
001,scripts,0.0431338724567424,0.039324276896601534,-0.003809595560140863
001,response,0.06375180619354194,0.07428706364469777,0.010535257451155827
001,an,0.07523857413122637,0.0876914112560647,0.012452837124838328
001,002,-0.023305834457948343,0.08952816756398457,0.11283400202193292
001,example,0.10622499074972151,0.07172073645997995,-0.03450425428974156
001,request,0.060389055511418904,0.092514927824215,0.032125872312796094
001,003,-0.06082320267937152,0.04539687650817137,0.10622007918754289
001,pytest,-0.09700982870991359,-0.03230425890894446,0.06470556980096914
001,linear,-0.06354464558244637,0.0005219442569063225,0.06406658983935269
001,query,0.10308019189382703,0.1275542622393464,0.024474070345519378
001,path,0.029486949354342522,0.027982189481180312,-0.0015047598731622105
001,cluster,0.0063228951323742125,0.03226196970176107,0.025939074569386857
001,api,-0.11275613642685457,-0.10104998729804075,0.01170614912881382
001,body,-0.0028250340231597156,-0.009315476121443643,-0.006490442098283927
001,benchmarks,0.014621483881517908,0.029478002419287927,0.014856518537770019
001,externals,-0.09770469688875325,-0.011261970277206445,0.0864427266115468
001,models,-0.08141896253115888,-0.08929617533220621,-0.007877212801047334
001,app,0.05004946666764735,0.06245528994833834,0.012405823280690995
001,array,0.05172465464412762,0.07291256010903409,0.021187905464906467
001,ensemble,-0.021479690455589836,-0.02038947336133516,0.0010902170942546745
001,security,0.15127378573942843,0.154504435204537,0.003230649465108565
001,selection,-0.00405494554456465,0.019233959018629128,0.02328890456319378
001,extra,-0.020859667308562046,0.02070432907799516,0.04156399638655721
001,validations,0.13032723825605105,0.10308333050628835,-0.027243907749762708
001,str,-0.10548447484726528,-0.07533996183019546,0.030144513017069816
001,custom,-0.07883881525199753,-0.05830627918754529,0.02053253606445224
001,dependencies,-0.12807837947324935,-0.07653213409824373,0.051546245375005614
001,fixtures,0.13327305205888967,0.13136031117837893,-0.0019127408805107438
params,model,0.036345083714929685,0.10609664082205342,0.06975155710712373
params,utils,0.04110960211862003,0.2503596842121361,0.2092500820935161
params,scripts,-0.024419787998177983,0.32841338737168746,0.35283317536986547
params,response,0.05361035614873151,0.38063571117109263,0.32702535502236113
params,an,0.0562910150593274,0.28507811928313076,0.22878710422380336
params,002,-0.021057339596523818,-0.025520172709196168,-0.00446283311267235
params,example,-0.02610844941868686,0.2035548076093278,0.22966325702801466
params,request,0.042570778468595395,0.3248198816554773,0.2822491031868819
params,003,0.027996900819026345,0.04429430385629092,0.016297403037264575
params,pytest,0.051225229098839774,0.4070143610270829,0.35578913192824313
params,linear,0.03860768667169557,0.33363521980536387,0.2950275331336683
params,query,-0.047032732199548705,0.03013243100098981,0.07716516320053851
params,path,0.07385212156160804,0.2566787598734904,0.1828266383118824
params,cluster,-0.0118984920736751,0.3699401490045098,0.3818386410781849
params,api,-0.06896343493293523,0.14720977939450716,0.2161732143274424
params,body,0.037242109677605786,0.056006594999690115,0.01876448532208433
params,benchmarks,0.058596839842349015,0.4070501099125018,0.34845327007015275
params,externals,-0.034574388164452574,0.380043571104858,0.41461795926931055
params,models,-0.04594321043056296,0.20284509111120969,0.24878830154177264
params,app,-0.018174251133685083,0.22640134152397287,0.24457559265765796
params,array,-0.05514925483773011,0.1401467911259763,0.19529604596370642
params,ensemble,0.021733230612313147,0.266882883354469,0.2451496527421559
params,security,0.007892342399489357,0.31378885758595604,0.30589651518646666
params,selection,0.03415010963077319,0.3372116810476572,0.303061571416884
params,extra,0.012086097900633053,0.33681706790519245,0.3247309700045594
params,validations,0.027371359517966147,0.33166749090893144,0.3042961313909653
params,str,-0.00034476727916913724,0.2766247880166222,0.27696955529579137
params,custom,0.14615210236845794,0.4020977729978041,0.25594567062934614
params,dependencies,0.01938841706503456,0.3804130431960521,0.36102462613101755
params,fixtures,0.05761094449957061,0.38081500539216345,0.32320406089259285
model,utils,0.12352542652472782,0.22556292558397759,0.10203749905924976
model,scripts,-0.0719598508960375,0.05376460046560698,0.12572445136164448
model,response,-0.02722983140743913,0.22291401269702776,0.2501438441044669
model,an,-0.12267976878329254,-0.0277421631005647,0.09493760568272784
model,002,0.04463214861284742,0.04046969156126683,-0.004162457051580595
model,example,-0.07376457691409301,0.11319001173164846,0.18695458864574147
model,request,-0.014690762442593592,0.050458689734424224,0.06514945217701781
model,003,0.01012718760405983,0.005643519717423796,-0.004483667886636033
model,pytest,-0.10366673116333538,0.03293290418160255,0.13659963534493794
model,linear,-0.07657738120837708,0.15757398433454264,0.2341513655429197
model,query,0.1350197645345103,0.14700598632895293,0.011986221794442614
model,path,-0.18836189814544307,-0.1200272496080457,0.06833464853739737
model,cluster,0.10322935726019569,0.30897228340601895,0.20574292614582326
model,api,-0.1346678698055797,-0.06556985421610782,0.06909801558947189
model,body,-0.04936338251248538,0.1229184807898873,0.1722818633023727
model,benchmarks,-0.10156546577322051,0.10502450322686939,0.2065899690000899
model,externals,0.12932090386653236,0.28964192216229684,0.16032101829576448
model,models,-0.0024375319448675828,0.22103153234865477,0.22346906429352237
model,app,-0.13719599059647936,-0.08598858601685352,0.05120740457962583
model,array,-0.10896286809334965,-0.08324893931084307,0.025713928782506584
model,ensemble,0.04048803414591499,0.2352808045215498,0.19479277037563483
model,security,-0.02444908206923454,0.05229140734573639,0.07674048941497093
model,selection,-0.057524207024565316,0.1931489948193242,0.2506732018438895
model,extra,0.049550169360693334,0.11781692041102541,0.06826675105033209
model,validations,0.054418103540695525,0.2501406348759141,0.19572253133521855
model,str,-0.046828873693184926,0.014886549060448666,0.06171542275363359
model,custom,-0.20510050009498815,-0.012176498373280359,0.1929240017217078
model,dependencies,0.023179697547895717,0.23823503746653807,0.21505533991864234
model,fixtures,-0.005214636535654574,0.0943474689943353,0.09956210552998987
utils,scripts,0.049405288889739815,0.36870406655691856,0.31929877766717873
utils,response,0.06782595965597757,0.3700054987918254,0.30217953913584783
utils,an,0.10926777489810743,0.24682187842950057,0.13755410353139313
utils,002,0.04326381007366962,0.02698315933597348,-0.016280650737696137
utils,example,-0.19608162195947973,-0.03629807747971353,0.1597835444797662
utils,request,0.04523386014320793,0.3237788478660083,0.27854498772280034
utils,003,-0.037864427691578995,-0.0022016374862582956,0.0356627902053207
